rating,genres,description,title,imdb_id,director,length,number_of_rating,year,img,weighted_rating
6.4,"Animation,Action,Sci-Fi",A cybernetic ninja must protect a feudal society of spaceship dwellers from a sadistic demon lord.,Cyborg Assassin: Legend of the Space Ninja,/title/tt4109284/,Ed Glaser,70 mins.,7,2016,"http://ia.media-imdb.com/images/M/MV5BMTU0MTQ3MDU0Ml5BMl5BanBnXkFtZTgwMDE5NDUzNTE@._V1_UY268_CR9,0,182,268_AL_.jpg",3.3864
6.7,Horror,"In a desolate community full of drug-addled Marines and rumors of kidnapping, a wild-eyed stoner named...",Antibirth,/title/tt3333870/,Danny Perez,94 mins.,38,2016,"http://ia.media-imdb.com/images/M/MV5BMjUxMTQ4MjQzOF5BMl5BanBnXkFtZTgwOTExMDE0NzE@._V1_UY268_CR147,0,182,268_AL_.jpg",3.38635
6.4,Comedy,Movie narrates the interesting story of the incidents that occur when a male Police Officer joins as the driver of an all woman Police Station.,Ithu Thaanda Police,/title/tt5448766/,Manoj Palodan,,8,2016,"http://ia.media-imdb.com/images/M/MV5BNWM3ODI0ODYtMzZmZC00ZmU1LWJlYTUtNjdkYzUyMzVjZjRiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_UY268_CR17,0,182,268_AL_.jpg",3.38625
6.5,Comedy,"Dai Hung is the head chef of Ah Yong Cafe who is unable to get along with the owner's daughter, Rosemary. When trouble starts brewing at their workplace, Dai Hung and Rosemary have to set their differences aside to save the cafe.",Let's Eat,/title/tt5356490/,Chapman To,96 mins.,11,2016,"http://ia.media-imdb.com/images/M/MV5BZTBlYmQ2MDEtODUxYS00Mjc0LTlkMjMtZDU5ZTNkNmE1NjkzXkEyXkFqcGdeQXVyMjU2NTgwODM@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3862
6.7,Thriller,"Takakura is a former detective. He receives a request from his ex-colleague, Nogami, to examine a missing family case that occurred 6 years earlier...",Creepy,/title/tt4900708/,Kiyoshi Kurosawa,,45,2016,"http://ia.media-imdb.com/images/M/MV5BMGM2NGIwYTEtMmViMy00YWIzLWIxNDItZTdkN2YyOTk5NzVmXkEyXkFqcGdeQXVyNDk5NzUyOTY@._V1_UY268_CR4,0,182,268_AL_.jpg",3.3861
6.7,"Action,Drama,Thriller","The journey of idealistic Vitor, a young federal judge who decides to dismantle the mafia that dominates the border between Brazil and Paraguay. Inspired by true events.",Em Nome da Lei,/title/tt4612304/,Sergio Rezende,,46,2016,"http://ia.media-imdb.com/images/M/MV5BZWU0NTk0ZGQtN2JjZi00MzkwLWEyNjAtNWE0ZTNiNDE1MzhlXkEyXkFqcGdeQXVyNDIxMjY1NA@@._V1_UY268_CR0,0,182,268_AL_.jpg",3.38605
6.7,Drama,"A beautiful road movie, and a chance to talk about love for Mexico through the eyes of an American.",Mr. Pig,/title/tt2722504/,Diego Luna,100 mins.,48,2016,"http://ia.media-imdb.com/images/M/MV5BNjE2NzM2MzAwMl5BMl5BanBnXkFtZTgwNDQ3OTA1NzE@._V1_UY268_CR229,0,182,268_AL_.jpg",3.386
6.2,"Fantasy,Horror,Mystery,Sci-Fi",Six young people find an old VCR in an abandoned French house. The machine turns out to be magical... or is it cursed?,House of VHS,/title/tt3196692/,Gautier Cazenave,83 mins.,6,2016,"http://ia.media-imdb.com/images/M/MV5BMTQ3MzgwNTI3Ml5BMl5BanBnXkFtZTgwNzcyMDU3MTE@._V1_UY268_CR16,0,182,268_AL_.jpg",3.386
6.5,Animation,"Story of two best friends, aspiring screenwriter ELLIOT and aspiring actor JOHN, whose dreams of super-stardom have fizzled...",Nerdland,/title/tt5574372/,Chris Prynoski,85 mins.,13,2016,"http://ia.media-imdb.com/images/M/MV5BMjM0NjEzNDEyNV5BMl5BanBnXkFtZTgwOTEwNTA2ODE@._V1_UY268_CR147,0,182,268_AL_.jpg",3.38595
6.6,Thriller,The film is a suspense thriller entailed with action sequences. The film sheds light on the troubled farmers who have ended their life due to the hardships and increasing debt.,Jwalantham,/title/tt5107560/,Ambarish Abm,145 mins.,21,2016,"http://ia.media-imdb.com/images/M/MV5BZTc1OTgyY2ItMTg3Ni00ZTlkLTlhMzItODQzMjM0MmFhZmM3XkEyXkFqcGdeQXVyNDQ3MTI3NDA@._V1_UY268_CR43,0,182,268_AL_.jpg",3.3859
6.7,"Horror,Thriller","The crew of a local horror movie showcase is use to broadcasting creepy stories of heinous killers, but tonight they are the story, trapped with a real killer among them.",KILD TV,/title/tt3901256/,William Collins,100 mins.,52,2016,"http://ia.media-imdb.com/images/M/MV5BOTcxNDQ2OTAwMV5BMl5BanBnXkFtZTgwMzM0MTg5NjE@._V1_UY268_CR12,0,182,268_AL_.jpg",3.38585
6,Thriller,In 1972 the tranquility of a coastal town in California is broken as hitch-hiking girls begin to go missing and corpses start showing up. Welcome to Murder City.,The Head Hunter,/title/tt5421146/,Tom Keeling,,5,2016,"http://ia.media-imdb.com/images/M/MV5BNjg4ZTE5YTQtMDhmYS00YzJiLWFlNGYtMGI1OTYwZmFmMzU5XkEyXkFqcGdeQXVyMjY3MzYwNjI@._V1_UY268_CR110,0,182,268_AL_.jpg",3.3858
6.6,Drama,Khosrow is a famous married singer involved with a troublesome affair and consequences of fame.,Sound and Fury,/title/tt5468300/,Hooman Seyadi,,24,2016,"http://ia.media-imdb.com/images/M/MV5BZjVmNDZjNzgtZGM3ZC00YjkyLWIwOTItOTljZjczYTU2MjU2XkEyXkFqcGdeQXVyMjU0NDk5NTU@._V1_UY268_CR3,0,182,268_AL_.jpg",3.38565
6.6,"Drama,Horror,Mystery","An enthusiastic lecturer and her student travel to Europe to go after the mythology of the Mothman, but they soon have to fight for survival.",Moth,/title/tt4482572/,Gergö Elekes,81 mins.,25,2016,"http://ia.media-imdb.com/images/M/MV5BMTc2ODE0NDI2N15BMl5BanBnXkFtZTgwNDAxNjY3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3856
6.6,Comedy,In a small community life is placid till Aimer commits suicide. The new pastor refuses to give Catholic...,El Soborno del Cielo,/title/tt4503084/,Lisandro Duque Naranjo,,25,2016,"http://ia.media-imdb.com/images/M/MV5BZDFkMGNiOTItZWE5Yi00OWVlLWE2MTItOTkzZDhhM2Y0NWYxXkEyXkFqcGdeQXVyMjM3MzA3ODA@._V1_UY268_CR2,0,182,268_AL_.jpg",3.3856
6.6,"Action,Drama,Family","First feature film directed by Alex Anwandter. You'll never be alone tells the story of Juan, a withdrawn...",You'll Never Be Alone,/title/tt4846220/,Alex Anwandter,81 mins.,27,2016,"http://ia.media-imdb.com/images/M/MV5BNTRlMmU0ODEtNzY2NS00NjM5LTliOWItYjJmZWIyYzViMDdjXkEyXkFqcGdeQXVyMTcxNTYyMjM@._V1_UY268_CR11,0,182,268_AL_.jpg",3.3854
6.6,Comedy,Mr. Naser Izadi and Mrs. Izadi were invited to Brazil by an agent from tourism agency. Angela (an Brazilian woman) misunderstood Naser as her ex-fiance.,I am not Salvador,/title/tt5568330/,Manouchehr Hadi,88 mins.,27,2016,"http://ia.media-imdb.com/images/M/MV5BNWUwYTdkMTQtNDRiNC00MGNlLThmNGQtZDQ4ZTIwYjhmZDRmXkEyXkFqcGdeQXVyNDQwMjY5MzA@._V1_UY268_CR4,0,182,268_AL_.jpg",3.3854
6.6,Drama,Life in a small fishing village in the south in 1941.,Sophie and the Rising Sun,/title/tt4532818/,Maggie Greenwald,116 mins.,28,2016,"http://ia.media-imdb.com/images/M/MV5BMjE4MDA4NTA0OV5BMl5BanBnXkFtZTgwMzQ5OTA1NzE@._V1_UY268_CR110,0,182,268_AL_.jpg",3.38535
6.1,"Comedy,Drama,Horror,Thriller","Scarlett, a neglected agoraphobic girl who has lived alone since she was a child, suddenly finds herself...",Inside Scarlett,/title/tt4809254/,Carter Mays,89 mins.,7,2016,"http://ia.media-imdb.com/images/M/MV5BMTk2NTk2MTMxOF5BMl5BanBnXkFtZTgwNjk4ODIxNjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.38535
6.4,"Drama,Romance",WALTER (41) is planning on writing a book about German entrepreneurs. On a spring day he meets the physics student AGNES (28)...,Agnes,/title/tt4179950/,Johannes Schmid,104 mins.,13,2016,"http://ia.media-imdb.com/images/M/MV5BNGI1Y2U5M2QtNWZlYS00ZWIzLWI4YTAtZWNmOWU1YmNjMDRmXkEyXkFqcGdeQXVyMjk5NjU1MDk@._V1_UY268_CR261,0,182,268_AL_.jpg",3.3853
6.5,Drama,"A big city trip is the start of the end if a great friendship. At dawn the next day, nothing is like it was the day before. Even the best of friendships may grow, or fall, apart. How to know when to fight, or when to let a friend go?",Afterparty,/title/tt5009730/,Patrik Syversen,80 mins.,19,2016,"http://ia.media-imdb.com/images/M/MV5BMjI0NjQ4OTMxM15BMl5BanBnXkFtZTgwMDAwNDA1NzE@._V1_UY268_CR3,0,182,268_AL_.jpg",3.38515
6.4,"Romance,Thriller",Shourya (Manoj) completes his studies in the renowned Harvard University but comes to India to lead a life of a teacher...,Shourya,/title/tt5523544/,Dasaradh,124 mins.,14,2016,"http://ia.media-imdb.com/images/M/MV5BZTRkN2YzNWYtYTJlOS00NjczLWEyMGMtZDhlNWVhZmM2MmRhXkEyXkFqcGdeQXVyNTE0NDY5Njc@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3851
6.7,Drama,A young German woman bonds with an elderly Japanese woman while touring the Fukushima region of Japan in the aftermath of the 2011 earthquake.,Grüße aus Fukushima,/title/tt4667788/,Doris Dörrie,108 mins.,77,2016,"http://ia.media-imdb.com/images/M/MV5BN2JlYjgxYmItNzJlZS00ODgxLTllNDUtMDI3OTZjOTViOTAyXkEyXkFqcGdeQXVyMzcyNDM3ODM@._V1_UY268_CR3,0,182,268_AL_.jpg",3.385
6.5,"Drama,Thriller","Feeling confined by their small town and overbearing parents, Annie and Jules hatch a scheme of running away. But as the girls soon find out, consequences can blindside you. Sometimes violently.",Teenage Cocktail,/title/tt1774591/,John Carchietta,88 mins.,20,2016,"http://ia.media-imdb.com/images/M/MV5BYTU5YzA2YTEtMWQyMy00NDAxLTg0MzUtZjY4ODkxZDRjZmIwXkEyXkFqcGdeQXVyNTExNzE4Mzc@._V1_UY268_CR70,0,182,268_AL_.jpg",3.385
6,Comedy,"A manipulative, dirty politician programs bikini-model robots to seduce his rivals for blackmail purposes.",Bikini Model Mayhem,/title/tt5278300/,Sal V. Miers,81 mins.,7,2016,"http://ia.media-imdb.com/images/M/MV5BYmM1NzcxNDItY2UwNC00YTk3LTg3ZTYtOTdiYjIxYmE5M2MxXkEyXkFqcGdeQXVyMzk0NTI3Nw@@._V1_UY268_CR5,0,182,268_AL_.jpg",3.385
6.4,Drama,A paranoid prison guard moves into a village flanked by a state motorway. He befriends his new neighbour...,We Are Never Alone,/title/tt4288518/,Petr Václav,105 mins.,15,2016,"http://ia.media-imdb.com/images/M/MV5BNzg5YTJiMjktYzkxMi00MjdkLTk2NjAtMTliMDA1N2Y5ZTU1XkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",3.38495
6.6,Drama,"Part fiction, part documentary, part essay on the contemporary world, HISTORY'S FUTURE is one man's odyssey through a Europe in turmoil - and through his own mind.",History's Future,/title/tt4003794/,Fiona Tan,95 mins.,33,2016,"http://ia.media-imdb.com/images/M/MV5BNTg2MDI2NzExMV5BMl5BanBnXkFtZTgwODkyMjM3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3849
6.5,"Adventure,Comedy,Drama,Fantasy","Adam Green's ""Aladdin"" is a hyper-sensory, poetic, and humorously modern take on the Arabian Nights Classic tale...",Adam Green's Aladdin,/title/tt3982118/,Adam Green,82 mins.,21,2016,"http://ia.media-imdb.com/images/M/MV5BMTk2NDA1ODYwNF5BMl5BanBnXkFtZTgwNjc4NTc2NTE@._V1_UY268_CR43,0,182,268_AL_.jpg",3.3849
6.7,"Biography,Comedy",The autobiographic story about the famous italian Dj Marco Mazzoli.,On Air: Storia di un Successo,/title/tt4503096/,Davide Simon Mazzoli,,84,2016,"http://ia.media-imdb.com/images/M/MV5BMTc0ZjhkZGEtMzU3ZS00OWE2LWE1NmQtNDAyOTQwMzk5MjM4XkEyXkFqcGdeQXVyMjMyMTE5Mjc@._V1_UY268_CR16,0,182,268_AL_.jpg",3.3848
6.7,Drama,"Poland, 1990. The first euphoric year of freedom, but also of uncertainty for the future. Four apparently happy women of different ages decide it's time to change their lives, and fulfill their desires.",United States of Love,/title/tt5333110/,Tomasz Wasilewski,104 mins.,86,2016,"http://ia.media-imdb.com/images/M/MV5BYzIyYTA1M2ItMGRiZC00ZjE5LTljOTctOGI4OTMwODAxMmY4XkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",3.38475
6.4,Drama,"Faced with a crossroads in her life, Aubrey reflects on her experiences in joining the Mormon Tabernacle Choir and how they have strengthened her and her family through their challenges.",Singing with Angels,/title/tt4678298/,Brian Brough,94 mins.,16,2016,"http://ia.media-imdb.com/images/M/MV5BMTUxMzM0NDAzMF5BMl5BanBnXkFtZTgwOTIzNzMwODE@._V1_UY268_CR1,0,182,268_AL_.jpg",3.38475
6.1,"Crime,Drama,Thriller",Three exotic dancers kidnap and torture the club-owner who raped one of them.,Gone by Dawn,/title/tt4178850/,Shaun Donnelly,75 mins.,9,2016,"http://ia.media-imdb.com/images/M/MV5BMjIxNjY1MTk2M15BMl5BanBnXkFtZTgwNDY3NDY3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3847
6.1,"Action,Comedy,Family",Two crazy Dominican cops and a disciplined FBI agent join their forces to investigate an international criminal network.,Dos Policias en Apuros,/title/tt5306676/,Francis Disla,,9,2016,"http://ia.media-imdb.com/images/M/MV5BYmRmZmQwZWUtMDZmYi00OGM2LWE1M2UtZmZlODcxZDRjODQzXkEyXkFqcGdeQXVyODU4MjAxOQ@@._V1_UY268_CR10,0,182,268_AL_.jpg",3.3847
6,"Drama,Thriller","Set in your average suburban town, a young girl suddenly disappears after being in contact with a strange boy on a social networking platform...",LenaLove,/title/tt3203502/,Florian Gaag,95 mins.,8,2016,Not Available,3.38465
6,"Action,Thriller","An encounter specialist learns the hard truth that all his encounters have been to protect the interest of corrupt politicians and businessmen.However, before he can control the damage, four innocent people get entangled in his operation.",Tharkappu,/title/tt5306734/,R.P. Ravi,,8,2016,Not Available,3.38465
5.9,"Comedy,Sci-Fi",A romantic couple get more than they expected after the husband's experiments with penis-enlargement cream go awry...,Dickshark,/title/tt5095208/,Bill Zebub,200 mins.,7,2016,"http://ia.media-imdb.com/images/M/MV5BZTM1Yzc1NDItYTE0MC00Zjg3LThjYTAtMWVjMjk1MTA0MDdjXkEyXkFqcGdeQXVyMzg2NTkzNg@@._V1_UX182_CR0,0,182,268_AL_.jpg",3.38465
6.6,Thriller,The film is a psycho-thriller based on a travel experience that includes a lot of thrilling events and incidents...,Sawaari,/title/tt3570530/,Guhan Senniappan,118 mins.,37,2016,"http://ia.media-imdb.com/images/M/MV5BN2U1MWQ0OTQtMWM5Zi00NDQ4LThlZDUtNDMxMTFhOGE2NzU1XkEyXkFqcGdeQXVyMjA2MDI3NDc@._V1_UY268_CR204,0,182,268_AL_.jpg",3.3846
6.4,"Comedy,Drama,Romance",A volatile young married couple moves from Los Angeles to Vermont in search of a geographical marriage fix.,It's Us,/title/tt4002884/,Colin Thompson,88 mins.,18,2016,"http://ia.media-imdb.com/images/M/MV5BNzkyMDEzMzM2Ml5BMl5BanBnXkFtZTgwNjg2NjM4MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3844
6.4,Drama,"Late one night, a young woman in provincial China discovers her boyfriend and infant son are missing. Desperate and determined to find them, she makes a deal with a cabaret performer named Sunny who knows more about them than he should.",Dog Days,/title/tt5465334/,Jordan Schiele,95 mins.,18,2016,"http://ia.media-imdb.com/images/M/MV5BMmU3NGUxZGYtMDhiZC00YzJjLTgwNWUtZWYxNmYwOTRhOGUwXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR4,0,182,268_AL_.jpg",3.3844
6.5,Drama,It is a love story which is based on the concept of Feng Shui and Vastu and revolves around five people who live in the same house...,Bastu Shaap,/title/tt5352898/,Kaushik Ganguly,129 mins.,25,2016,"http://ia.media-imdb.com/images/M/MV5BNDIxZjFmNzAtY2Y5Zi00OGNiLTk4ZDMtNzFhNGFlNTNlYzFlXkEyXkFqcGdeQXVyNjQ1NDk3MTM@._V1_UY268_CR3,0,182,268_AL_.jpg",3.38435
6.1,Comedy,"Young nun Colleen is avoiding all contact from her family, returning to her childhood home in Asheville NC, she finds her old room exactly how she left it: painted black and covered in goth/metal posters.",Little Sister,/title/tt5434870/,Zach Clark,91 mins.,10,2016,"http://ia.media-imdb.com/images/M/MV5BOGRiNzlhZDgtZjIyZC00NGY4LWE4MmMtNmUzZjNhZjI5YzRkXkEyXkFqcGdeQXVyNjU4NzQ1ODI@._V1_UY268_CR110,0,182,268_AL_.jpg",3.38435
6.5,Comedy,A roommate's attempt to host a holiday barbecue goes awry.,The 4th,/title/tt5278214/,Andre Hyland,,26,2016,"http://ia.media-imdb.com/images/M/MV5BMjk2NzYyOTA3Nl5BMl5BanBnXkFtZTgwNjAxNTc3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.38425
6.1,,A new mayor comes to the remote village Karatas. A very strange illness reins over here. However somebody is used to live with it and says this is a simple flu.,The Plague at the Karatas Village,/title/tt5127758/,Adilkhan Yerzhanov,80 mins.,11,2016,"http://ia.media-imdb.com/images/M/MV5BOGIwMDUyMjYtOThhMS00Zjc5LTk1YTctM2E2ZTY3MzA1ZDQ1XkEyXkFqcGdeQXVyMzE1MTIwNjk@._V1_UY268_CR147,0,182,268_AL_.jpg",3.38405
5.5,Horror,"What became of the ""Toxic Avenger's"" Mark Torgl?",Toxic Tutu,/title/tt3581618/,Joe Nardelli,,6,2016,"http://ia.media-imdb.com/images/M/MV5BMTYwMzEwMzY4Ml5BMl5BanBnXkFtZTgwODc4NTk0MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3839
6.6,Drama,An upper-class kid gets in trouble with the one percent.,Much Ado About Nothing,/title/tt4650738/,Alejandro Fernández Almendras,94 mins.,47,2016,"http://ia.media-imdb.com/images/M/MV5BMTA1NDA3OTE2NzFeQTJeQWpwZ15BbWU4MDU3NDg5Mzcx._V1_UY268_CR228,0,182,268_AL_.jpg",3.3838
6.7,Drama,"Nero, a deported Mexican, returns illegally to the U.S in search of his identity. He joins the U.S army as a Green card soldier, a shortcut to citizenship. Lost in a maze, Nero fights to obtain his nationality.",Soy Nero,/title/tt2249039/,Rafi Pitts,117 mins.,119,2016,"http://ia.media-imdb.com/images/M/MV5BMjI1NzYwMjQ2MV5BMl5BanBnXkFtZTgwOTkxMDA5NzE@._V1_UY268_CR0,0,182,268_AL_.jpg",3.3837
6.4,,An exclusive feature-length collection of the Academy Award nominated short films in the animation category for 2016.,The Oscar Nominated Short Films 2016: Animation,/title/tt5476606/,,,22,2016,"http://ia.media-imdb.com/images/M/MV5BZDY5ZTRmNTktZjc4Ny00YmVhLTkxMmUtYmRjYmEyMTEzN2Q0XkEyXkFqcGdeQXVyMzQ5NzYxNzI@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3837
5.6,"Animation,Adventure,Family,Musical","It's the last day of school and 14 year-old Grace (aka ""Twinkle Toes"") has been dreaming of the ultimate summer vacation with her best friends...",Twinkle Toes Lights Up New York,/title/tt5575342/,Mark Aguilar,71 mins.,7,2016,"http://ia.media-imdb.com/images/M/MV5BNzc2MTZhZDktZjVhNS00MDcxLWFmNGMtZTkyZjI4ZTdjYWQ5XkEyXkFqcGdeQXVyNjYwMTE1MDM@._V1_UY268_CR6,0,182,268_AL_.jpg",3.38365
6.5,Drama,The inventor of the world's greatest toy reflects on his obsession with a woman who hates him.,The Arbalest,/title/tt4015996/,Adam Pinney,73 mins.,31,2016,"http://ia.media-imdb.com/images/M/MV5BYmU2N2ZlYmUtNWU3NC00MTZhLWJkZDgtZjA0YTI2ZDUwYjZkXkEyXkFqcGdeQXVyNDI3NDcwNTE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3836
6.4,Horror,The first slasher film to be set in prehistoric times!,B.C. Butcher,/title/tt3150796/,Kansas Bowling,51 mins.,23,2016,"http://ia.media-imdb.com/images/M/MV5BNTJmMjE4YjAtODdhMy00MDE1LWExNGUtNDdlYWZmZWNkYjA1XkEyXkFqcGdeQXVyNjI0MTYwMzA@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3835
6.2,"Crime,Sci-Fi",It's the year 2019 and the world is under martial law. Two rookie cops are tasked to patrol District C-11. Where death is just a bullet away.,District C-11,/title/tt3324852/,Wes Williams II,,16,2016,"http://ia.media-imdb.com/images/M/MV5BMTc3OTIxMzQwMl5BMl5BanBnXkFtZTgwNjg3NjcxMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3832
6.4,"Romance,Thriller","In New York City, a home-grown terrorist plots his next move as the FBI searches frantically to uncover his next target.",The Terrorist,/title/tt1737110/,Jon Osman,86 mins.,25,2016,"http://ia.media-imdb.com/images/M/MV5BMjI4NzcwODAzOV5BMl5BanBnXkFtZTgwMTEzMzgyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.38315
6.6,Drama,"Henry is an introverted architect. After the death of his wife in a car accident, he sets out to help Millie, a homeless teen, to build a raft to sail across the Atlantic.",The Devil and the Deep Blue Sea,/title/tt1330018/,Bill Purple,107 mins.,57,2016,"http://ia.media-imdb.com/images/M/MV5BMjM1OTQyMDUxNF5BMl5BanBnXkFtZTgwMTE1OTk5MjE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.383
5.4,"Comedy,Romance",A young woman uses a magic potion that causes her handsome crush to see her as more attractive than she actually is.,Love Is Blind,/title/tt5454690/,Jason Paul Laxamana,,7,2016,"http://ia.media-imdb.com/images/M/MV5BNThiZjE4ZWMtMjhmNy00OWFhLTg0MWMtNWY1NTllOTI2ZGYwXkEyXkFqcGdeQXVyMjQ0MzE4NDE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.38295
5.7,Drama,"Monica is a social worker from Mexico City, who's child is suffering from a degenerative illness in his eyes...",A los ojos,/title/tt3714772/,Michel Franco,96 mins.,9,2016,Not Available,3.3829
5.7,Horror,"A family, Mateo, Monica and eight year old Sofia, move into a house on the outskirts of Lima. From the first night...",No estamos solos,/title/tt4696502/,Daniel Rodríguez,76 mins.,9,2016,"http://ia.media-imdb.com/images/M/MV5BMWI1NTViNDctNmE4ZC00NzA4LTg2NjQtZjFiMmMyOTA5MWYyXkEyXkFqcGdeQXVyNDEzNTA4NTU@._V1_UY268_CR4,0,182,268_AL_.jpg",3.3829
6.6,Drama,"A poet and writer gets fired from his job at a local newspaper after writing a review of his own work. To make ends meet he gets a job at the shipyard, a world completely different from the one he is used to.",The Yard,/title/tt4898530/,Måns Månsson,80 mins.,63,2016,"http://ia.media-imdb.com/images/M/MV5BMTcwNjI2MjI1Ml5BMl5BanBnXkFtZTgwOTM0NTI4NzE@._V1_UY268_CR3,0,182,268_AL_.jpg",3.3825
5.6,"Comedy,Drama",Navarasa Thilagam is the story of a young man who wants to make it big in the real estate business. How he achieves it is narrated in a hilarious manner.,Navarasa Thilagam,/title/tt5500928/,Kamran,,9,2016,Not Available,3.38245
6.1,Family,"The adventures of a Little Grey Fergie tractor with a magical spark plug which makes him a living being, and his ""family"" and the people working on their farm.",The Little Grey Fergie 1,/title/tt4243140/,Peder Hamdahl Næss,78 mins.,16,2016,"http://ia.media-imdb.com/images/M/MV5BMjEwMzM4ODc1Ml5BMl5BanBnXkFtZTgwMDA2MjU0NzE@._V1_UY268_CR3,0,182,268_AL_.jpg",3.3824
5.8,Thriller,"The film is a suspense thriller about Michael, who brings his girlfriend Jenny to a beautiful yet strange mountain town where everyone seems familiar...",Monday at 11:01 A.M.,/title/tt4328258/,Harvey Lowry,96 mins.,11,2016,"http://ia.media-imdb.com/images/M/MV5BMjEwMzA0NjEzOV5BMl5BanBnXkFtZTgwMzMwNTI5NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",3.3824
5,"Sci-Fi,Thriller","In just a few hours, at an unusual love motel on the outskirts of Bangkok called Motel Mistress, four (human) lives intertwine and change forever...",Motel Mist,/title/tt5457582/,Prabda Yoon,115 mins.,6,2016,"http://ia.media-imdb.com/images/M/MV5BNzlhZjE5ZTUtMjg0OC00MjQ2LWE4YTItZTE3MWY5Mzk5MDNhXkEyXkFqcGdeQXVyNjUzNzkyNjE@._V1_UY268_CR4,0,182,268_AL_.jpg",3.3824
